daimyo_id,cnt_daimyo_c,area,daimyo,daimyo_kana,daimyo_yomi,is_tozama,kokudaka,domain,domain_kana,domain_yomi,point_id,heisei_name_yomi,heisei_name,is_centroid,x,y,kokudaka_per_acre,geometry
1,1,329.713,津軽信政,つがるのぶまさ,tsugarunobumasa,1,5,津軽,つがる,tsugaru,jp95a3_2202,hirosakishi,弘前市　　　　,centroid,140.44,40.61,0.015164703848498542,"list(list(c(139.865251732505, 139.86875867782, 139.863810763753, 139.866423607506, 139.86342881844, 139.864184029379, 139.895711802845, 139.905147568479, 139.915347224739, 139.921892357557, 139.932612849755, 139.929696177877, 139.932838545067, 139.940538193512, 139.938940974761, 139.942734373202, 139.940008677887, 139.948116318519, 139.966961802912, 139.971796873229, 139.970251732602, 139.985060763866, 139.991145834184, 139.988741318557, 139.992986107623, 139.997387154503, 140.004210068571, 140.000859373256, 
140.002812498258, 140.00844617795, 140.030060763908, 140.035425349851, 140.057300349871, 140.094010420218, 140.092109373341, 140.09936631866, 140.115850693675, 140.124600693684, 140.14786458433, 140.17201388904, 140.186666670304, 140.193723959373, 140.208237850011, 140.210590279701, 140.225598959403, 140.238012154727, 140.253350693803, 140.275711803199, 140.289374998525, 140.305347225102, 140.321883678242, 140.326414928247, 140.322335068868, 140.316276045425, 140.309253475106, 140.287612850085, 140.270798607882, 
140.252864584428, 140.252864584428, 140.259522568809, 140.26881076413, 140.281822920393, 140.303802084475, 140.315833334487, 140.314539928235, 140.321137154804, 140.325260420433, 140.339036459508, 140.338628475133, 140.334800350129, 140.338315975133, 140.333116318878, 140.333671873566, 140.336085068881, 140.343836803263, 140.346588545453, 140.341449654823, 140.342465279824, 140.348385420454, 140.364565975157, 140.378489584545, 140.388515623617, 140.395234373623, 140.404036459569, 140.408472225198, 
140.42986110803, 140.435112850223, 140.452274303364, 140.463020834624, 140.464991319001, 140.470998264319, 140.493897569027, 140.523003475305, 140.524748264369, 140.530590279999, 140.538315975319, 140.543151037823, 140.552378475332, 140.557699655024, 140.566788194095, 140.578810764419, 140.597421873811, 140.608116319134, 140.62224826446, 140.635763889472, 140.646571178545, 140.641796873853, 140.643003475416, 140.63628472541, 140.635104162909, 140.637951389474, 140.648836803547, 140.650199655111, 
140.664001733248, 140.682499998891, 140.69277778015, 140.705034725474, 140.717612850486, 140.716050350484, 140.724001733304, 140.725911459869, 140.737586803629, 140.736458334878, 140.742109373946, 140.739114584881, 140.760277780213, 140.764999998967, 140.785876733362, 140.809314233384, 140.822621530271, 140.826449655275, 140.838298608411, 140.838437499036, 140.847421874044, 140.852708334987, 140.853689233425, 140.863923608435, 140.86171006937, 140.858133678742, 140.862977428746, 140.864852428748, 
140.868723960002, 140.872864585005, 140.872465280318, 140.868263889689, 140.872187499067, 140.870338538128, 140.875815975633, 140.865347225623, 140.860512155306, 140.841901038102, 140.865503475624, 140.868211803751, 140.867109374063, 140.862673608433, 140.864322913122, 140.876996530322, 140.87499999907, 140.867465280313, 140.87499999907, 140.880286460012, 140.883854163141, 140.882786460015, 140.893046874087, 140.906866319412, 140.923585069428, 140.942960069446, 140.951553819454, 140.954322913206, 
140.964340280403, 140.986666663236, 140.981310764794, 140.983663194484, 140.975763889789, 140.974965280413, 140.981371530419, 141.002300350751, 141.024314233584, 141.026449655461, 141.044270835165, 141.058602428928, 141.068064233625, 141.087638889893, 141.057361108615, 141.048263889856, 141.045086803916, 141.049626733608, 141.043298608602, 141.042986108601, 141.02252603827, 141.023576389833, 141.019965280455, 141.010225694508, 140.993428819493, 140.991666663241, 140.984140624172, 140.978628475729, 
140.961675350713, 140.964609374153, 140.958446178835, 140.943324655384, 140.921840280364, 140.9209461788, 140.913741319419, 140.909140624102, 140.90472222566, 140.912734374105, 140.929496530371, 140.935729163189, 140.957109374146, 140.98242187417, 140.974565975725, 140.971710069472, 140.963116319464, 140.964600694466, 140.959696178836, 140.958611108523, 140.94250867882, 140.923098960052, 140.914296874107, 140.891354163148, 140.880651038138, 140.88284722564, 140.879973960012, 140.887161460019, 140.887083335019, 
140.88056423345, 140.880121530325, 140.866423608437, 140.861796874058, 140.866562499062, 140.862300350621, 140.870034725628, 140.86727430375, 140.855112850614, 140.86418403031, 140.882890624077, 140.855772569365, 140.848203124045, 140.84547742873, 140.838984374036, 140.830512155279, 140.822847225584, 140.813984374013, 140.814800350576, 140.807074655257, 140.796736108372, 140.792447913056, 140.775477428665, 140.772586803662, 140.755347225521, 140.736814233316, 140.739071178631, 140.734748264564, 140.739348959881, 
140.737222225504, 140.726284725494, 140.720937498926, 140.719262155175, 140.702664928597, 140.6921874989, 140.690633678586, 140.67925347545, 140.669574655129, 140.664809030124, 140.644574655105, 140.637777780099, 140.63596353791, 140.639809030101, 140.629175350404, 140.614861108203, 140.593124998807, 140.592447912869, 140.589262155054, 140.565460069094, 140.557022569086, 140.572777780038, 140.562439233154, 140.551163194081, 140.544210069074, 140.536050350317, 140.527048608121, 140.527847225309, 140.533376733127, 
140.533159725314, 140.512248264357, 140.501588537785, 140.484678819019, 140.487534725272, 140.481223959641, 140.462951389311, 140.443211803355, 140.44025173304, 140.436987850225, 140.440703123665, 140.430746529906, 140.424791670526, 140.410434029887, 140.405538193945, 140.400104170503, 140.397395834563, 140.390199654868, 140.381310764235, 140.36486110797, 140.351397568895, 140.351397568895, 140.34636285014, 140.347352428266, 140.344149303263, 140.338585068883, 140.321302084492, 140.313715279797, 
140.31118923292, 140.302239584474, 140.282361107893, 140.269401045381, 140.253645834429, 140.248836803174, 140.223689232838, 140.213611107829, 140.197352428126, 140.189088545306, 140.174435764042, 140.165624998409, 140.155416670275, 140.150616318708, 140.111076388983, 140.102647568663, 140.103038193663, 140.096414928032, 140.071762154572, 140.057152779558, 140.052065974866, 140.039574654542, 140.032925349848, 140.023463545152, 140.02927083422, 140.025390623279, 140.020815974837, 140.023003474839, 
139.998515623254, 139.989027779495, 139.976249998233, 139.963012154471, 139.940251732574, 139.94333333414, 139.941987849764, 139.945460068517, 139.949461802895, 139.953315974774, 139.950572920084, 139.943628474765, 139.934071177881, 139.936961802884, 139.923810763809, 139.916640623177, 139.899791670037, 139.888611107526, 139.878663193455, 139.869236107508, 139.868810763758, 139.865251732505, 40.5923263856328, 40.5943185731347, 40.6008420106407, 40.6067013856462, 40.6088671903357, 40.6130902762772, 
40.6295572919175, 40.6426822919297, 40.6394097216142, 40.641879338804, 40.6404817684902, 40.6444097216188, 40.6499913231865, 40.6528993075642, 40.6605425341339, 40.6646354169502, 40.6690494794543, 40.6654253466384, 40.6794661435265, 40.6903906279116, 40.6953602451038, 40.7028428857357, 40.7132899326205, 40.718151042, 40.7202343779394, 40.7320659717005, 40.7366102451422, 40.7398263857702, 40.7420008701472, 40.7407595498336, 40.7480815967154, 40.756749135786, 40.76649305767, 40.7537239560956, 40.7500000029672, 
40.7441666670242, 40.7388585107693, 40.7395182295199, 40.7492925342165, 40.7669401045454, 40.772417534238, 40.7794748233071, 40.783098956123, 40.7783506983061, 40.776692706117, 40.7828081592477, 40.7978341983242, 40.8333333311698, 40.8641579874485, 40.9141927062451, 40.9971831594474, 41.0732421907682, 41.0906597220344, 41.0937152767248, 41.1039062532968, 41.1196571204989, 41.1179427064348, 41.1209765658127, 41.1310416673845, 41.1371484408277, 41.1329904486363, 41.1365841986397, 41.1278168392565, 
41.1351171908258, 41.1430902767708, 41.14223524552, 41.1454817689605, 41.1853428783726, 41.1908897533778, 41.1942751752559, 41.2042751752652, 41.2161154487138, 41.2275998237245, 41.2353819409192, 41.2368750034206, 41.2467404487423, 41.2526258706228, 41.2576171909399, 41.258190105003, 41.2475911440556, 41.2447265659279, 41.2367100659204, 41.2352647534191, 41.2276258705995, 41.2174348940275, 41.2052083315161, 41.1935503471303, 41.1861588549359, 41.1849262143097, 41.1805989564932, 41.1792187533669, 
41.1831770814956, 41.2028428783889, 41.2133420112112, 41.2185980893411, 41.2189409721539, 41.2153428784005, 41.2256076362226, 41.2223090268445, 41.2238064252834, 41.2207812534056, 41.2137673627741, 41.2111979174592, 41.1937326361929, 41.1888932299384, 41.1716840267974, 41.1520659720916, 41.1455729173981, 41.1271658001934, 41.0947743079758, 41.0782682298354, 41.0448567688668, 41.0267404485374, 40.9457335031495, 40.8803602452761, 40.861514753071, 40.8490668389969, 40.8446267374303, 40.8429427061787, 
40.8406684014891, 40.8355685733594, 40.8307161436673, 40.827664932727, 40.8315581592931, 40.8276171905394, 40.8279513858523, 40.8327170108567, 40.8294574639787, 40.8390104171126, 40.8500000030603, 40.8585850655683, 40.8635243077604, 40.8694314249534, 40.8696657999536, 40.8744401046456, 40.880815971839, 40.8862847218441, 40.89802517498, 40.9005729171699, 40.9019184015461, 40.9008984406077, 40.901167534358, 40.9068663156133, 40.9156510421839, 40.9175086828107, 40.9216493078145, 40.9381770812674, 40.9414019093954, 
40.9447395812735, 40.9409591984575, 40.9485937531521, 40.9544314250326, 40.9577430578481, 40.9605815969133, 40.9605902766008, 40.9697829875468, 40.9758767375525, 40.9804817688068, 40.9816927063079, 40.984383682873, 40.9907074641288, 41.0000000032, 41.0070659719566, 41.00807291727, 41.0052343782049, 40.9903732610035, 40.992473956318, 40.9899652766281, 40.9815147531828, 40.9709591984854, 40.9578993078483, 40.945208331274, 40.9411588547077, 40.9378732609546, 40.9322178781369, 40.9304340265727, 40.9336979172007, 
40.9272265656322, 40.9221484406275, 40.9125173624935, 40.9142578156201, 40.9107074640543, 40.8834418390289, 40.8769835030854, 40.8721267374559, 40.8617404483837, 40.8492100655596, 40.8442230889924, 40.8376649327363, 40.8346180577335, 40.8231076358477, 40.8169835108421, 40.8139670108392, 40.8105512139611, 40.8056901045815, 40.8035243077045, 40.788476565503, 40.7772960108051, 40.7701085107984, 40.7639322920426, 40.7575000029741, 40.7584244795375, 40.7549652764093, 40.754157987346, 40.7482595498405, 
40.7359244795166, 40.7267317685705, 40.7242404482557, 40.7178819482498, 40.7159244794979, 40.6949565966659, 40.6908333310371, 40.6716666669567, 40.6618489560101, 40.6561414950673, 40.6528645810017, 40.6442578153687, 40.6401909716149, 40.6432248231802, 40.6502170106867, 40.6503819481869, 40.6539843778777, 40.6502907997493, 40.6427734403673, 40.6379340263003, 40.6330989559833, 40.6234244794118, 40.6111588544004, 40.607048612209, 40.6015017372039, 40.5945920106349, 40.5857595496892, 40.582343752811, 
40.5536762137218, 40.5419097215234, 40.5370659715189, 40.508276908992, 40.5026432292993, 40.5046354168012, 40.5008420105476, 40.5010677058603, 40.493732635541, 40.4921354167895, 40.4844270808448, 40.4752821198988, 40.4459982604965, 40.4468489558098, 40.4542838542543, 40.448676213624, 40.4518489558145, 40.4359765651747, 40.4360850729873, 40.4313064245454, 40.428750002668, 40.4251345495396, 40.413207463591, 40.4140104167167, 40.4186935729711, 40.4250998229771, 40.426640627666, 40.4249175339144, 40.4155598932807, 
40.4101822917132, 40.4088845495245, 40.4017664948303, 40.402443572956, 40.3996093776408, 40.4011414948298, 40.4066145807724, 40.421284721411, 40.4211067682859, 40.4334765651724, 40.4279513854797, 40.4263758698533, 40.4243402761014, 40.418081596408, 40.3980164948269, 40.3943315963859, 40.4012152760798, 40.3999826354537, 40.4083072917114, 40.4077517370234, 40.4166666667192, 40.4175651042201, 40.4276345495419, 40.4258072917277, 40.4335677057975, 40.4391319479901, 40.4442230886199, 40.450251737063, 40.4536935730037, 
40.4475086823729, 40.4630598933249, 40.4649739558267, 40.4756076355241, 40.4799479167782, 40.478732635527, 40.4718750027081, 40.4725086823962, 40.4755815964616, 40.482456596468, 40.4843576355323, 40.47390625271, 40.4756770808367, 40.4648263855141, 40.4599435730095, 40.4580251745702, 40.4495095495623, 40.4403906276788, 40.4366493073628, 40.4369184011131, 40.4336067682975, 40.4390017370525, 40.4435069479942, 40.4431684011189, 40.4379687526766, 40.4402170104912, 40.4354730886117, 40.4284678854802, 40.4356684011119, 
40.4321918386087, 40.4397569479907, 40.4354253464242, 40.4366015651753, 40.4322265651712, 40.4354253464242, 40.4331684011096, 40.4413064245547, 40.4503602448756, 40.4564019089437, 40.4662152761404, 40.4649262136392, 40.4574652761322, 40.4586241355083, 40.4524826355026, 40.4442838542449, 40.4366493073628, 40.4270312526664, 40.4238237839134, 40.4181163229706, 40.4323437526713, 40.42552517454, 40.4239843776635, 40.4319835104835, 40.4263932292283, 40.427690971417, 40.4432986120565, 40.446493057372, 40.4838932292818, 
40.4944487839792, 40.5229513855682, 40.5500824637185, 40.5544184012225, 40.5620920106047, 40.5819401043731, 40.5842013856252, 40.5792404481206, 40.581801213748, 40.5789930574954, 40.5862413231272, 40.5908420106314, 40.5923263856328)))"
10,1,120.575,戸沢正職,とざわまさもと,tozawamasamoto,1,7,新庄,しんじょう,shinjyou,jp95y1_6205,shinjoushi,新庄市　　　　,centroid,140.34,38.79,0.05805515239477504,"list(list(c(140.556822889613, 140.529784786798, 140.500259695852, 140.468721530522, 140.444564637929, 140.422420819719, 140.389540604802, 140.366725761797, 140.358673464266, 140.362028588238, 140.37343600974, 140.39557982795, 140.411684423012, 140.431144142045, 140.445906687518, 140.463353332168, 140.488181249555, 140.499588671057, 140.511667117354, 140.525758638033, 140.565349100893, 140.596440974157, 140.601927085472, 140.599166663595, 140.607413194852, 140.631128476124, 140.641223960509, 140.649965273017, 
140.638012148006, 140.634175351127, 140.623550351117, 140.623472226117, 140.610460069855, 140.612439241732, 140.60988714798, 140.62697916362, 140.624175351118, 140.627465272996, 140.624166663618, 140.617864585487, 140.616328132361, 140.609427085479, 140.603940976099, 140.591059022962, 140.574184022946, 140.566223960439, 140.558020835431, 140.549913194026, 140.546701388889, 140.552465277778, 140.548428819444, 140.550503472222, 140.542734375, 140.538997452357, 140.531214836388, 140.528541666667, 140.523628192767, 
140.514939236111, 140.506276041667, 140.498550347222, 140.494435763889, 140.48671875, 140.477803819444, 140.474722222222, 140.475199652778, 140.467664930556, 140.468359375, 140.461015625, 140.449010416667, 140.442100694444, 140.428402777778, 140.427309027778, 140.422491319444, 140.417248263889, 140.390956026979, 140.345727275855, 140.332804775533, 140.324497453898, 140.308805846365, 140.285729952934, 140.264640587552, 140.261024305556, 140.267269238189, 140.286652988671, 140.301421560467, 140.306036739153, 
140.303267631941, 140.288499060146, 140.274653524087, 140.269115309663, 140.278345667036, 140.293114238832, 140.30695977489, 140.319882275212, 140.33372781127, 140.35403459749, 140.364187990599, 140.356803704701, 140.35403459749, 140.368803169286, 140.370086805556, 140.36049584765, 140.33372781127, 140.325420489635, 140.336496918482, 140.337419954219, 140.317113168, 140.297729417518, 140.281114774248, 140.271884416875, 140.253952306866, 140.25282648267, 140.246959274456, 140.229582815352, 140.221015625, 
140.214097222222, 140.187491319444, 140.182048611111, 140.170477430556, 140.166076388889, 140.161328125, 140.154427083333, 140.154583333333, 140.128489583333, 140.126484375, 140.129939236111, 140.125885416667, 140.116840277778, 140.100225694444, 140.089652777778, 140.0540625, 140.045347222222, 140.038324652778, 140.031429830921, 140.033727141906, 140.035769196114, 140.039184027778, 140.047758979188, 140.053811139446, 140.061073731756, 140.068941540091, 140.074993700349, 140.084071940736, 140.087703236891, 
140.087098020865, 140.082256292659, 140.078624996504, 140.075303819444, 140.073444514004, 140.066996527778, 140.059258083678, 140.055021571498, 140.051536458333, 140.047161458333, 140.044913194444, 140.036953125, 140.035876736111, 140.045972222222, 140.046085069444, 140.042291666667, 140.053038194444, 140.059600694444, 140.082218650712, 140.09438711766, 140.107772431303, 140.118724051557, 140.121157744947, 140.117507204862, 140.106555584609, 140.074917570543, 140.061532256899, 140.046930096561, 140.025026856054, 
140.023810009359, 140.017725775885, 140.018371582031, 140.032791137695, 140.03596496582, 140.039184570312, 140.042572021484, 140.052490234375, 140.064056396484, 140.076995849609, 140.092361450195, 140.113815307617, 140.124313354492, 140.132568359375, 140.1376953125, 140.143550347222, 140.1521667649, 140.147291666667, 140.142779375235, 140.121957393443, 140.114678819444, 140.114315918526, 140.116553819444, 140.121536458333, 140.122871833401, 140.125, 140.129811830022, 140.134809027778, 140.138515625, 
140.154149305556, 140.160520833333, 140.165633680556, 140.174348958333, 140.178350694444, 140.20125, 140.208090277778, 140.205121527778, 140.205989583333, 140.220963541667, 140.230364583333, 140.236197916667, 140.248758680556, 140.256171875, 140.263984375, 140.269878472222, 140.290260416667, 140.298559027778, 140.314114583333, 140.322135416667, 140.322196180556, 140.332552080832, 140.335312499175, 140.350598952314, 140.365685764828, 140.364210061701, 140.367361108579, 140.379652780466, 140.398151046108, 
140.414027780498, 140.41664931175, 140.435364577393, 140.441328124273, 140.44894096803, 140.449791671156, 140.454574655536, 140.453272561784, 140.457083327413, 140.457065968038, 140.452890624284, 140.455026046161, 140.461762155542, 140.465538186796, 140.475972218056, 140.485460061814, 140.495590280574, 140.495624999324, 140.497777780576, 140.508159718086, 140.519097218096, 140.52927082748, 140.541458327492, 140.550850690893, 140.55104166355, 140.542222226042, 140.543272569793, 140.556822889613, 38.8560329869214, 
38.8568427952073, 38.8548297208245, 38.8528166464418, 38.8434222993224, 38.8440933241167, 38.8474484480879, 38.8494615224706, 38.8346989769973, 38.8239625802894, 38.8105420844045, 38.7998056876966, 38.7930954397542, 38.7957795389311, 38.8024897868736, 38.8125551587872, 38.8098710596103, 38.8011477372851, 38.7984636381081, 38.8011477372851, 38.81456823317, 38.8248914944889, 38.8228906209204, 38.7994010427735, 38.780590277131, 38.7711067771222, 38.7742925271251, 38.7665104177429, 38.7571918396092, 
38.7437673552217, 38.7356336833391, 38.7278428864569, 38.718298605198, 38.7069010426874, 38.701106777057, 38.6969748239281, 38.6935329801749, 38.6885677145453, 38.6733593707811, 38.6666666676499, 38.6587456520175, 38.6525434020118, 38.636666667622, 38.6311675269919, 38.635572917621, 38.6451432301299, 38.644201386379, 38.6468663222503, 38.6530078125, 38.6582161458333, 38.6658767361111, 38.6682161458333, 38.6826519097222, 38.6837327039998, 38.6881195623163, 38.6911762152778, 38.6899298171442, 38.6877256944444, 
38.6952647569444, 38.6947092013889, 38.68875, 38.6926649305556, 38.6919401041667, 38.6944921875, 38.7005164930556, 38.6997005208333, 38.7054817708333, 38.7197092013889, 38.7113151041667, 38.7106423611111, 38.70140625, 38.6972743055556, 38.69703125, 38.7019184027778, 38.7018865709283, 38.7065017496145, 38.7120399640379, 38.7212703214103, 38.7221933571476, 38.7240394286221, 38.7160829594626, 38.7029600694444, 38.6889640706069, 38.6880410348696, 38.6788106774972, 38.6658881771758, 38.6483504981682, 
38.6289667476862, 38.616967283102, 38.5994296040944, 38.5874301395103, 38.5874301395103, 38.6031217470434, 38.6132751401531, 38.6280437119489, 38.6289667476862, 38.6160442473648, 38.5994296040944, 38.586507103773, 38.5708154962399, 38.5492925347222, 38.5394322811737, 38.5320479952758, 38.5172794234799, 38.4978956729978, 38.4766658510413, 38.4775888867785, 38.4858962084137, 38.4951265657861, 38.5089721018447, 38.5114173895732, 38.5227187061773, 38.5359199246584, 38.5454432113277, 38.5428515625, 38.5307986111111, 
38.5288845486111, 38.5327430555556, 38.5272743055556, 38.5284331597222, 38.51953125, 38.5149652777778, 38.5111501736111, 38.5012760416667, 38.4979427083333, 38.4940842013889, 38.4907335069444, 38.4915234375, 38.5055338541667, 38.5096180555556, 38.4932421875, 38.4961154513889, 38.5027647569444, 38.5171940901144, 38.5220439688605, 38.5266385908305, 38.5298480902778, 38.5361564660003, 38.5416034102325, 38.5506816506194, 38.5561285948516, 38.5615755390838, 38.5730746435739, 38.5839685320383, 38.5997041487091, 
38.6136241173024, 38.6251232217926, 38.6309505208333, 38.6354209378262, 38.637890625, 38.6438849185923, 38.6493318628245, 38.6543489583333, 38.6567230902778, 38.6666666666667, 38.6712239583333, 38.6763324652778, 38.6805815972222, 38.6936762152778, 38.6972395833333, 38.704609375, 38.7233072916667, 38.7456483363506, 38.7529494165197, 38.766334730163, 38.7785031971114, 38.7918885107547, 38.8016232843135, 38.8016232843135, 38.805273824398, 38.8162254446516, 38.8271770649052, 38.844212918633, 38.8624656190557, 
38.875850932699, 38.8956832885742, 38.9026031494141, 38.9018936157227, 38.8963890075684, 38.8944244384766, 38.895622253418, 38.8919830322266, 38.8896369934082, 38.8868522644043, 38.8960800170898, 38.8985061645508, 38.9041213989258, 38.9056510925293, 38.9129513888889, 38.9262087323529, 38.9481684027778, 38.9598199766703, 38.9672934775335, 38.9824913194444, 38.9909723491543, 38.9936762152778, 38.9907248263889, 38.9969615969111, 39.0069010416667, 39.0198577838675, 39.0311935763889, 39.0402821180556, 
39.0467751736111, 39.0461979166667, 39.05140625, 39.0483420138889, 39.0545269097222, 39.0584071180556, 39.0506510416667, 39.0442100694444, 39.0319314236111, 39.0303255208333, 39.0243576388889, 39.0241753472222, 39.0280989583333, 39.0254427083333, 39.0323914930556, 39.0285329861111, 39.0251736111111, 39.0153255208333, 39.0106987847222, 39.0224739583333, 39.0284852430556, 39.0320182279076, 39.0279730922773, 39.0224435766471, 39.0231814203978, 39.0170486078921, 39.0068923578826, 38.9916015609934, 38.9883897641154, 
38.991223951618, 38.9872265609893, 38.9891145766161, 38.9791145766068, 38.9776171859804, 38.9703342015986, 38.9690928890974, 38.9604079828393, 38.9559244828352, 38.9492230922039, 38.9428081546979, 38.9349001703156, 38.9313411390623, 38.9166666702986, 38.9122395765445, 38.913849826546, 38.9039930609118, 38.8994401077826, 38.8961154515295, 38.8919010452755, 38.8973914984056, 38.8946484359031, 38.8974652796557, 38.8867491354881, 38.8786849022224, 38.8685243084629, 38.8597656209548, 38.8560329869214)))"
